name,value,year,lastValue,rank
STRAT,3.612438,2018.04,7.943040,53
GNT,3.609468,2018.03,3.080120,51
MKR,3.608390,2018.10,3.420364,14
SNT,3.599725,2018.06,5.638842,56
DGB,3.592751,2018.06,4.925079,36
DGB,3.590645,2018.03,4.143289,33
SC,3.588292,2017.07,2.667498,28
DRGN,3.586772,2018.03,4.442611,114
ICX,3.581078,2018.09,3.946298,34
ARK,3.574406,2017.12,2.078075,51
BTS,3.573106,2017.12,1.487670,35
KNC,3.551190,2018.05,1.306827,84
HC,3.549574,2018.06,5.512920,70
ZEC,3.548997,2017.08,4.686533,15
WTC,3.538032,2018.06,4.818054,74
BTS,3.528104,2017.08,5.564109,27
XRP,3.521683,2015.07,2.546491,1
WAVES,3.509130,2017.08,3.623470,16
MKR,3.507923,2018.07,4.869446,14
SC,3.505695,2018.04,6.867539,48
DGD,3.504400,2018.01,2.021540,81
USDT,3.501490,2017.09,3.199581,8
BCN,3.499831,2017.12,2.244141,34
QTUM,3.494831,2018.11,3.491298,27
QTUM,3.491298,2018.10,4.266280,26
DGB,3.488837,2018.09,3.783807,36
ONT,3.484426,2018.11,3.655867,15
DCR,3.479752,2017.12,1.509005,26
ZEC,3.477608,2017.06,1.118263,11
GBYTE,3.463823,2018.02,5.250830,108
XLM,3.456207,2017.09,1.995858,7
ZIL,3.453967,2018.09,4.544613,31
ETHOS,3.446413,2018.01,1.116452,115
CNX,3.439147,2018.03,2.931147,58
ZRX,3.439075,2018.10,4.271458,36
AE,3.437029,2018.04,5.490755,46
ZEC,3.422521,2019.01,4.246997,21
MKR,3.420364,2018.09,3.903773,14
DOGE,3.403877,2018.08,3.111741,22
VERI,3.386539,2017.08,1.764960,52
R,3.381356,2018.03,2.642080,54
PIVX,3.367703,2018.03,3.318191,70
PIVX,3.362909,2018.05,2.161815,78
NAS,3.355916,2018.06,3.968793,91
LTC,3.338120,2014.03,5.684397,2
DCR,3.331343,2018.10,3.721038,29
ETHOS,3.320986,2018.03,2.858888,131
PIVX,3.318191,2018.02,6.421606,70
DOGE,3.317682,2017.06,0.666643,13
XMR,3.317005,2017.05,2.864982,6
LTC,3.285349,2014.06,2.941931,2
BTM,3.278824,2018.02,3.746662,45
HC,3.275318,2017.11,2.426482,54
BTS,3.263112,2018.09,4.279019,40
QASH,3.260982,2018.02,3.485300,68
VTC,3.243341,2017.12,1.387844,89
AION,3.240092,2018.06,5.219233,85
NAS,3.235413,2018.02,1.966061,79
REP,3.228456,2018.08,4.034976,32
REP,3.225112,2017.12,1.779822,29
AE,3.222976,2018.01,1.353029,40
STEEM,3.220875,2017.09,2.964924,27
SNT,3.216170,2018.04,5.353395,55
XIN,3.209887,2018.06,5.337002,63
WICC,3.200506,2018.06,2.960579,105
USDT,3.199581,2017.08,2.244374,8
WAVES,3.186430,2017.11,4.850450,19
XVG,3.186381,2018.08,4.067420,48
PPT,3.186217,2018.07,4.681823,59
DOGE,3.184656,2018.04,6.217266,22
STEEM,3.174332,2017.10,3.220875,29
FCT,3.161687,2018.03,2.576499,60
GNT,3.159226,2018.07,5.194824,58
WAVES,3.153164,2019.01,1.575929,24
MONA,3.152305,2018.03,2.375726,90
BTG,3.151797,2018.12,4.723826,27
VTC,3.143532,2018.01,3.243341,97
STEEM,3.138561,2018.08,4.381439,37
AION,3.136640,2018.03,2.634492,74
ZEC,3.128161,2019.03,2.870473,21
MKR,3.118718,2018.04,6.276805,14
WAVES,3.114130,2018.07,4.316420,21
DOGE,3.111741,2018.07,4.080893,22
KCS,3.099456,2018.05,2.074262,53
LSK,3.098184,2018.11,3.757206,31
STEEM,3.084189,2017.06,0.642610,20
GNT,3.080120,2018.02,9.078773,51
SYS,3.078504,2018.05,3.774212,104
STORJ,3.072380,2018.01,0.775177,80
LTC,3.063581,2014.04,3.338120,2
MONA,3.056611,2018.05,1.908812,100
BAT,3.043740,2018.11,1.707550,25
FUN,3.043408,2018.03,2.376248,99
ZIL,3.041285,2018.03,4.641670,29
USDC,3.037688,2019.02,2.888165,26
BCD,3.037375,2018.10,1.983079,44
GAS,3.028192,2018.05,1.580686,113
DASH,3.027895,2017.03,1.152731,7
BCD,3.021876,2018.07,4.749258,43
SC,3.014761,2018.08,3.997761,49
LRC,3.002910,2018.03,4.293348,65
ZIL,2.992813,2018.10,3.453967,32
XTZ,2.990535,2018.12,7.947111,20
MAID,2.989606,2017.09,1.497555,44
GAS,2.989305,2018.01,1.693908,92
BTS,2.987447,2018.10,3.263112,41
QASH,2.983141,2018.05,2.076655,75
LRC,2.980832,2018.06,5.426128,73
KIN,2.978941,2018.01,0.518230,71
STEEM,2.964924,2017.08,3.877554,25
STEEM,2.956856,2017.12,2.163235,32
ZIL,2.955025,2018.04,3.041285,31
XTZ,2.948260,2019.01,2.990535,20
DCR,2.945324,2018.04,5.531680,28
LTC,2.941931,2014.05,3.063581,2
CNX,2.931147,2018.02,2.085905,58
DGB,2.930797,2018.07,3.592751,36
BAT,2.929160,2018.06,4.913640,23
XRP,2.921479,2016.11,2.896557,2
RDD,2.921463,2018.05,1.221561,95
ELF,2.909225,2018.03,3.970275,69
NANO,2.897937,2018.10,3.985243,42
XRP,2.896557,2016.10,2.108382,2
KCS,2.895185,2018.06,3.099456,53
MKR,2.891846,2018.12,4.537944,15
USDC,2.888165,2019.01,1.787709,26
QASH,2.885320,2018.03,3.260982,68
REP,2.885091,2017.07,2.727076,20
ONT,2.883724,2019.03,1.792531,16
KMD,2.882739,2017.12,2.427013,38
ZEC,2.870473,2019.02,3.422521,21
XMR,2.864982,2017.04,1.841608,6
BTM,2.863248,2018.08,4.092603,51
WAN,2.862105,2018.07,4.967777,83
ETHOS,2.858888,2018.02,3.446413,129
NAS,2.856298,2018.03,3.235413,80
WTC,2.854725,2018.01,2.396970,62
CNX,2.848720,2018.05,2.204243,64
CND,2.848473,2018.02,1.417805,110
STRAT,2.840878,2017.11,3.850433,43
DOGE,2.831718,2019.01,2.632854,25
XVG,2.831703,2018.09,3.186381,48
REP,2.814955,2018.04,4.970559,32
STRAT,2.813923,2018.07,4.485489,54
ZIL,2.809200,2018.11,2.992813,33
ELF,2.807650,2018.06,4.961950,79
LSK,2.805922,2017.07,1.493018,19
GBYTE,2.792502,2018.03,3.463823,110
MKR,2.774273,2019.02,3.618630,15
ZRX,2.772833,2018.04,4.842250,34
KMD,2.770333,2018.04,4.278835,45
AE,2.766699,2018.11,2.458086,49
STEEM,2.757032,2018.09,3.138561,37
DGD,2.754840,2018.06,5.493780,101
GNT,2.753746,2017.09,2.080772,38
STORM,2.739864,2018.05,1.293468,133
XRP,2.737556,2016.03,2.295809,2
ARK,2.735759,2017.10,2.310892,44
KMD,2.733696,2018.06,4.178409,46
VET,2.729967,2018.12,5.774502,22
DOGE,2.729840,2017.07,3.317682,15
REP,2.727076,2017.06,1.813834,18
AE,2.725128,2018.09,4.039223,47
RDN,2.721477,2018.01,1.755047,113
WAVES,2.721197,2019.02,3.153164,24
BAT,2.717380,2018.07,2.929160,23
GAS,2.694641,2017.10,1.189006,72
ETHOS,2.693979,2018.05,1.544446,148
ICX,2.683187,2018.10,3.581078,35
WAVES,2.681204,2019.03,2.721197,24
DGB,2.675115,2018.10,3.488837,37
BCD,2.668512,2018.08,3.021876,43
SC,2.667498,2017.06,0.319032,27
XLM,2.666263,2017.07,3.887744,5
REP,2.666158,2017.09,1.947462,24
GXC,2.660436,2018.05,1.588362,59
BAT,2.649220,2018.08,2.717380,23
GXC,2.648712,2018.02,2.365387,53
DRGN,2.642216,2018.05,1.440469,128
R,2.642080,2018.02,2.036365,54
ARK,2.641384,2018.06,3.827497,62
AION,2.634492,2018.02,5.289804,74
BCD,2.633163,2018.11,3.037375,45
DOGE,2.632854,2018.12,4.408125,24
XRP,2.626067,2015.08,3.521683,1
GNT,2.613738,2017.12,1.841042,46
SNT,2.613028,2017.12,1.131548,45
RDD,2.603570,2018.03,2.091787,85
NANO,2.600207,2018.11,2.897937,43
KNC,2.595614,2017.10,2.548185,54
DENT,2.593037,2018.02,2.591870,83
DENT,2.591870,2018.01,0.061816,78
XRP,2.583438,2016.04,2.737556,2
DGB,2.579195,2017.06,0.081124,19
FCT,2.576499,2018.02,5.278404,60
POWR,2.574728,2018.02,4.556151,73
SYS,2.569525,2018.02,4.211227,92
XRP,2.564529,2015.05,2.522553,1
BAT,2.556740,2017.10,2.444490,20
BTS,2.554880,2018.11,2.987447,42
XRP,2.546491,2015.06,2.564529,1
SC,2.528279,2018.10,3.014761,51
PAY,2.527654,2017.10,3.772915,69
ARDR,2.524961,2018.06,4.233720,61
XRP,2.522553,2015.04,3.890323,1
FCT,2.513412,2018.05,1.810201,66
XIN,2.510892,2018.07,3.209887,64
VET,2.506521,2019.03,2.191429,22
XRP,2.501634,2015.09,2.626067,2
EOS,2.497667,2017.10,3.985235,4
WTC,2.496814,2018.04,4.927474,71
NXT,2.489987,2018.05,1.164414,116
VERI,2.487498,2018.04,4.282108,98
LOOM,2.478346,2018.05,0.413900,74
ICX,2.476663,2018.11,2.683187,36
HC,2.469543,2018.04,4.035437,68
DOGE,2.468768,2017.09,1.975723,18
XTZ,2.468371,2019.03,2.314805,20
SC,2.462253,2018.11,2.528279,53
ARDR,2.460306,2017.11,1.936471,49
SC,2.459342,2017.08,3.588292,32
AE,2.458086,2018.10,2.725128,48
SNT,2.455860,2018.07,3.599725,57
PAY,2.452832,2017.12,1.614955,82
PIVX,2.447666,2017.12,1.479510,62
BAT,2.444490,2017.09,1.161110,19
SC,2.441768,2017.09,2.459342,34
BNT,2.438138,2018.05,0.984902,90
KNC,2.436467,2018.03,4.580685,75
LTC,2.436067,2014.07,3.285349,2
KIN,2.427444,2018.02,2.978941,76
KMD,2.427013,2017.11,2.222608,37
HC,2.426482,2017.10,9.592027,47
VERI,2.421184,2018.05,2.487498,101
BCN,2.413632,2017.10,3.708483,30
DOGE,2.410245,2017.12,1.286730,21
AION,2.406726,2018.04,3.136640,81
WTC,2.396970,2017.12,1.125629,59
XRP,2.396946,2016.12,2.921479,2
MANA,2.394651,2018.01,0.388153,63
GXC,2.392992,2018.03,2.648712,53
DGB,2.392978,2018.11,2.675115,38
USDC,2.389648,2019.03,3.037688,26
DENT,2.389234,2018.03,2.593037,84
ETC,2.388545,2017.04,1.218281,9
BCN,2.386095,2018.11,4.178685,41
GTO,2.384871,2018.05,0.467334,135
XRP,2.384296,2017.02,2.293127,2
PART,2.384161,2018.03,1.984553,123
ONT,2.383147,2018.12,3.484426,16
FCT,2.378370,2017.09,1.713486,43
FUN,2.376248,2018.02,3.802923,97
MONA,2.375726,2018.02,5.801669,88
STEEM,2.374686,2018.10,2.757032,38
FUN,2.374008,2018.05,1.400049,109
DOGE,2.372927,2019.03,2.286113,25
SMART,2.369870,2018.01,0.232435,114
ARDR,2.368898,2018.04,3.986957,60
XRP,2.367915,2016.07,2.010392,2
GXC,2.365387,2018.01,1.157938,50
HT,2.359309,2018.06,1.395486,42
LINK,2.357992,2018.01,0.727643,28
BTG,2.357762,2019.01,3.151797,28
BTS,2.356583,2017.06,0.386929,22
WAX,2.354348,2018.05,0.881537,65
LTC,2.346974,2014.08,2.436067,2
VET,2.346447,2019.01,2.729967,22
NAS,2.344010,2018.07,3.355916,92
XRP,2.341121,2016.05,2.583438,2
IOST,2.340143,2018.03,3.151244,46
IOST,2.325364,2018.07,3.897760,52
BAT,2.317290,2018.09,2.649220,23
XTZ,2.314805,2019.02,2.948260,20
ARK,2.310892,2017.09,0.553298,42
GNT,2.305768,2018.08,3.159226,59
LOOM,2.303562,2018.06,2.478346,76
XZC,2.303251,2018.03,2.205807,71
SMART,2.302493,2018.02,2.369870,128
XRP,2.295809,2016.02,2.033952,2
XRP,2.293127,2017.01,2.396946,2
XVG,2.289984,2018.10,2.831703,49
CMT,2.287817,2018.06,1.812598,116
LSK,2.287574,2017.08,2.805922,22
DOGE,2.286113,2019.02,2.831718,25
LTC,2.285364,2017.01,1.922218,3
LINK,2.284597,2018.03,1.731009,28
ETC,2.275679,2016.08,0.764390,8
MAID,2.274248,2017.12,1.486042,55
WTC,2.265313,2018.07,3.538032,75
STEEM,2.261711,2018.11,2.374686,39
HC,2.249044,2018.07,3.549574,71
XRP,2.245736,2014.01,2.146808,1
USDT,2.244374,2017.07,1.075009,6
BCN,2.244141,2017.11,2.413632,34
OMG,2.242790,2018.12,4.549042,29
BCN,2.241073,2017.08,4.023403,26
XRP,2.240991,2017.03,2.384296,2
NXT,2.232545,2018.02,6.268874,103
BAT,2.232101,2019.03,1.388161,27
REP,2.223474,2018.09,3.228456,32
KMD,2.222608,2017.10,2.013510,33
NANO,2.221422,2018.08,3.618810,41
NPXS,2.219829,2018.11,1.943109,54
ZRX,2.215034,2018.12,4.422590,38
PIVX,2.208696,2018.06,3.362909,80
XZC,2.205807,2018.02,4.788451,71
BTM,2.205328,2018.09,2.863248,50
CNX,2.204243,2018.04,3.439147,63
GBYTE,2.203035,2017.07,1.203698,55
XMR,2.195102,2017.01,1.108408,6
VET,2.191429,2019.02,2.346447,22
MCO,2.185835,2018.01,0.624489,60
BTG,2.182733,2019.03,1.756766,28
MITH,2.177360,2018.08,1.579886,131
STRAT,2.173975,2018.08,2.813923,54
LTC,2.171239,2016.06,1.678733,3
KIN,2.169788,2018.03,2.427444,76
KCS,2.167399,2018.07,2.895185,53
STEEM,2.163235,2017.11,3.174332,32
PIVX,2.161815,2018.04,3.367703,76
KCS,2.160985,2018.08,2.167399,53
XLM,2.150123,2017.10,3.456207,7
BAT,2.146740,2018.12,3.043740,26
OMG,2.140007,2019.01,2.242790,30
DGD,2.139560,2018.07,2.754840,102
ELA,2.137662,2018.06,2.410916,83
LRC,2.134059,2018.07,2.980832,74
LTC,2.133778,2016.07,2.171239,3
STEEM,2.130963,2016.08,0.156367,15
MAID,2.130875,2018.06,1.696424,68
REP,2.130854,2017.10,2.666158,26
GAS,2.129896,2018.06,3.028192,115
SC,2.128674,2017.12,1.117416,41
GNT,2.127714,2017.10,2.753746,40
WAVES,2.124650,2018.10,2.122720,22
WAVES,2.122720,2018.09,1.886920,21
ARK,2.121209,2018.04,4.045121,61
ENG,2.118343,2018.05,1.112297,102
CNX,2.116295,2018.06,2.848720,64
XRP,2.108382,2016.09,2.022664,2
LRC,2.107269,2018.04,3.002910,70
QTUM,2.104227,2019.01,1.895175,29
TUSD,2.102273,2019.01,1.982897,31
XVG,2.096342,2018.11,2.289984,50
CTXC,2.095911,2018.06,2.980196,121
VERI,2.093610,2018.06,2.421184,103
POWR,2.093479,2018.05,1.111509,82
GBYTE,2.092179,2017.08,2.203035,65
TUSD,2.092075,2019.02,2.102273,31
RDD,2.091787,2018.02,3.755522,84
HC,2.088481,2018.08,2.249044,72
FCT,2.087293,2017.07,1.282338,35
CNX,2.085905,2018.01,1.627922,54
NEBL,2.084612,2018.05,0.990458,130
WTC,2.084164,2017.10,0.466657,50
BNT,2.082754,2018.06,2.438138,92
GNT,2.080772,2017.08,3.898865,35
GXC,2.079606,2018.06,2.660436,59
ARK,2.078075,2017.11,2.735759,50
QASH,2.076655,2018.04,2.885320,74
KCS,2.074262,2018.04,3.785307,52
KNC,2.066006,2018.06,3.551190,86
BNB,2.063610,2017.12,1.286816,6
DCR,2.060262,2017.09,1.598558,22
TUSD,2.055169,2019.03,2.092075,31
XZC,2.043741,2018.05,1.305230,79
REQ,2.043284,2018.02,5.021458,119
R,2.036365,2018.01,0.415501,51
POWR,2.035956,2018.03,2.574728,73
XRP,2.033952,2016.01,1.399497,2
BTS,2.032844,2017.10,3.871544,31
ENG,2.029063,2018.02,3.819975,90
NXS,2.028988,2018.02,1.769779,106
NPXS,2.027783,2018.09,1.889158,49
LTC,2.027112,2017.02,2.285364,3
MAID,2.026521,2017.07,1.794452,36
MAID,2.025692,2017.10,2.989606,46
XRP,2.022664,2016.08,2.367915,2
VERI,2.021552,2017.12,1.033016,77
DGD,2.021540,2017.12,1.223252,75
KMD,2.013510,2017.09,0.938036,31
XRP,2.010392,2016.06,2.341121,2
DCR,2.009975,2017.10,2.060262,23
NEBL,2.002669,2018.03,1.647643,116
POLY,1.998528,2018.06,1.678393,100
MONA,1.998302,2018.06,3.056611,102
XLM,1.995858,2017.08,2.666263,7
BAT,1.993570,2018.04,4.056790,23
BNB,1.992680,2017.09,0.100452,6
ENG,1.992678,2018.03,2.029063,92
PART,1.984553,2018.02,1.644769,121
NXT,1.984543,2018.03,2.232545,105
BCD,1.983079,2018.09,2.668512,43
TUSD,1.982897,2018.12,1.726407,30
PAY,1.982536,2018.02,4.442768,96
LTC,1.981096,2016.11,1.837377,3
SNT,1.978280,2018.08,2.455860,57
LINK,1.976454,2018.05,0.957894,30
DOGE,1.975723,2017.08,2.729840,17
MAID,1.975536,2018.02,4.984095,62
VERI,1.972509,2017.09,3.386539,59
NAS,1.966061,2018.01,0.617189,74
BNB,1.964670,2017.10,1.992680,6
LTC,1.962907,2017.03,2.027112,3
BNT,1.962530,2018.03,1.899026,81
FCT,1.961780,2017.12,1.017256,53
SYS,1.955046,2018.06,3.078504,106
REP,1.947462,2017.08,2.885091,23
ZIL,1.947390,2019.01,1.432603,35
NPXS,1.943109,2018.10,2.027783,52
ARDR,1.941925,2017.07,1.365672,33
GBYTE,1.941795,2017.09,2.092179,72
CND,1.941715,2018.03,2.848473,112
IOST,1.938208,2018.04,2.340143,51
BTM,1.937079,2018.11,1.933220,55
ARDR,1.936471,2017.10,1.398879,43
HT,1.933638,2018.07,2.359309,42
BTM,1.933220,2018.10,2.205328,53
REQ,1.932433,2018.05,1.009312,136
MITH,1.931837,2018.06,3.876358,127
SMART,1.930059,2018.03,2.302493,130
REQ,1.925607,2018.03,2.043284,121
LTC,1.922218,2016.12,1.981096,3
DGB,1.921565,2017.09,1.632100,26
MONA,1.908812,2018.04,3.152305,97
XRP,1.906420,2015.10,2.501634,2
ELF,1.905700,2018.07,2.807650,80
BNT,1.899026,2018.02,1.799707,80
QTUM,1.895175,2018.12,3.494831,28
SNT,1.891570,2017.08,1.468289,34
MANA,1.888102,2018.05,0.721306,73
WAVES,1.886920,2018.08,3.114130,21
ONT,1.878175,2019.01,2.383147,16
AION,1.877675,2018.07,3.240092,86
ETH,1.872009,2016.02,0.711767,1
RDD,1.868697,2018.06,2.921463,97
QTUM,1.866525,2019.03,1.677794,29
QASH,1.855763,2018.06,2.983141,77
ETN,1.855675,2018.05,1.282213,67
WAVES,1.852640,2018.11,2.124650,22
GNT,1.847148,2017.05,0.641547,26
PPT,1.846098,2018.08,3.186217,60
ETHOS,1.845370,2018.06,2.693979,152
XMR,1.841608,2017.03,1.822287,6
GNT,1.841042,2017.11,2.127714,45
NXS,1.838408,2018.03,2.028988,108
LTC,1.837377,2016.10,1.812331,3
DCR,1.836435,2018.12,3.683110,31
MCO,1.834453,2018.05,0.604769,70
MAID,1.832729,2018.03,1.975536,62
WTC,1.826304,2018.09,1.630099,77
XMR,1.822287,2017.02,2.195102,6
ZRX,1.819681,2019.01,2.215034,39
KIN,1.816403,2018.05,1.284270,85
REP,1.813834,2017.05,1.275461,16
CMT,1.812598,2018.05,0.476852,114
LTC,1.812331,2016.09,1.708353,3
DGB,1.810490,2018.04,3.590645,35
FCT,1.810201,2018.04,3.161687,65
PIVX,1.807163,2017.09,1.056379,49
NXT,1.803295,2017.08,1.407631,61
OMG,1.800567,2019.03,1.547757,30
BNT,1.799707,2018.01,0.750542,75
MAID,1.794452,2017.06,1.166983,33
PAY,1.792660,2018.05,1.667066,108
ONT,1.792531,2019.02,1.878175,16
LTC,1.790837,2015.11,1.273603,3
USDC,1.787709,2018.12,1.322639,25
REP,1.779822,2017.11,2.130854,28
KMD,1.772916,2018.07,2.733696,46
AOA,1.771100,2018.11,0.714674,60
NXS,1.769779,2018.01,0.798024,98
BTG,1.756766,2019.02,2.357762,28
R,1.756286,2018.05,1.505169,60
GNT,1.753648,2018.09,2.305768,59
LINK,1.752741,2018.11,1.123868,32
NAS,1.748503,2018.04,2.856298,87
GNT,1.734848,2018.04,3.609468,56
LINK,1.731009,2018.02,2.357992,28
FUN,1.728078,2018.06,2.374008,111
TUSD,1.726407,2018.11,1.076785,29
LTC,1.726100,2015.08,1.644030,2
AGI,1.714947,2018.03,2.398445,100
FCT,1.713486,2017.08,2.087293,40
XRP,1.709574,2015.11,1.906420,2
LTC,1.708353,2016.08,2.133778,3
BAT,1.707550,2018.10,2.317290,24
IOST,1.700068,2018.08,2.325364,52
MAID,1.696424,2018.05,1.121009,68
DGD,1.694258,2017.09,1.412306,57
WAX,1.694083,2018.02,4.333253,59
GAS,1.693908,2017.12,1.309303,85
SYS,1.693433,2017.12,1.330972,79
BAT,1.692210,2017.12,1.669550,22
MAID,1.691944,2018.08,1.513186,70
CND,1.690072,2018.05,0.884445,126
STRAT,1.689077,2018.09,2.173975,53
XRP,1.685553,2014.02,2.245736,1
LTC,1.678733,2016.05,1.474083,3
PAX,1.678655,2018.12,1.323314,52
POLY,1.678393,2018.05,0.810856,98
ETP,1.677916,2018.09,1.099913,93
QTUM,1.677794,2019.02,2.104227,29
XIN,1.675746,2018.08,2.510892,65
DCR,1.673121,2019.01,1.836435,32
BAT,1.669550,2017.11,2.556740,21
PAY,1.667066,2018.03,1.982536,98
ARDR,1.662985,2018.07,2.524961,62
BAT,1.660025,2019.01,2.146740,27
GBYTE,1.658156,2018.05,1.110517,123
GNT,1.656995,2018.11,1.494796,64
DGD,1.650434,2017.06,0.599048,38
RLC,1.648816,2018.01,0.539986,86
NEBL,1.647643,2018.02,1.054676,114
LSK,1.647418,2018.12,3.098184,32
ETP,1.647306,2018.11,1.620698,99
GXC,1.645908,2018.07,2.079606,60
PART,1.644769,2018.01,0.676663,110
LTC,1.644030,2015.07,0.660828,2
HOT,1.641611,2019.02,0.626016,37
VTC,1.638534,2018.03,1.371466,107
DGB,1.632100,2017.08,1.513867,24
WTC,1.630099,2018.08,2.265313,76
THETA,1.623081,2018.06,0.922326,44
STRAT,1.621406,2018.11,1.527753,58
ETP,1.620698,2018.10,1.677916,96
KMD,1.620085,2017.07,0.900630,26
REP,1.615692,2019.02,0.975535,36
PAY,1.614955,2017.11,2.527654,80
DGD,1.608356,2018.08,2.139560,103
PPT,1.601823,2018.09,1.846098,60
ARK,1.600565,2018.07,2.641384,63
DCR,1.599567,2019.03,1.468125,32
STORJ,1.598925,2018.05,1.090253,96
ETN,1.598659,2018.10,0.501025,73
DCR,1.598558,2017.08,1.561065,21
NULS,1.597116,2018.05,0.815736,93
LSK,1.591987,2019.01,1.647418,33
GXC,1.588362,2018.04,2.392992,58
REP,1.586233,2018.11,1.456290,34
GBYTE,1.585162,2017.12,1.266670,92
GAS,1.580686,2018.04,3.789575,108
MITH,1.579886,2018.07,1.931837,129
ETN,1.579166,2018.11,1.598659,76
WAVES,1.575929,2018.12,1.852640,23
RDN,1.573468,2018.02,2.721477,125
BAT,1.565760,2017.06,1.710360,14
NULS,1.561860,2018.06,1.597116,95
DCR,1.561065,2017.07,1.543540,18
PPT,1.548915,2017.09,1.255295,39
OMG,1.547757,2019.02,2.140007,30
BCD,1.546966,2018.12,2.633163,46
ETHOS,1.544446,2018.04,3.320986,140
BNT,1.543840,2018.07,2.082754,93
DCR,1.543540,2017.06,0.662964,16
GXC,1.542546,2018.08,1.645908,61
DGD,1.538382,2017.10,1.694258,62
LTC,1.536584,2016.01,1.451490,3
ZEN,1.532191,2018.05,0.714733,87
DGD,1.530900,2017.07,1.650434,43
SC,1.530236,2017.10,2.441768,36
ZRX,1.529385,2017.09,1.346394,25
STRAT,1.527753,2018.10,1.689077,56
LTC,1.526701,2014.09,2.346974,2
BCN,1.521729,2018.12,2.386095,42
ZEN,1.518682,2018.01,0.715694,73
HOT,1.518480,2019.03,1.641611,37
ZIL,1.517010,2019.02,1.947390,35
TRX,1.514868,2017.11,1.121204,9
DGB,1.513867,2017.07,2.579195,21
MAID,1.513186,2018.07,2.130875,69
CVC,1.512208,2018.05,0.684896,115
ENG,1.510082,2018.06,2.118343,104
DCR,1.509005,2017.11,2.009975,25
PIVX,1.508604,2017.10,1.807163,52
LTC,1.505505,2016.03,1.363315,3
R,1.505169,2018.04,3.381356,59
DRGN,1.504385,2018.06,2.642216,132
CVC,1.498553,2017.09,0.550572,67
MAID,1.497555,2017.08,2.026521,41
LINK,1.497254,2019.03,1.452245,34
WAX,1.496955,2018.03,1.694083,59
GNT,1.494796,2018.10,1.753648,62
LSK,1.493018,2017.06,0.576838,17
FCT,1.492824,2017.10,2.378370,45
SNT,1.492023,2018.09,1.978280,57
ARDR,1.491097,2017.08,1.941925,38
BTS,1.487670,2017.11,2.032844,35
MAID,1.486042,2017.11,2.025692,53
HOT,1.485089,2018.09,0.831607,33
ETN,1.484870,2018.06,1.855675,67
PART,1.481475,2018.05,0.867118,139
MONA,1.481167,2017.11,0.261274,73
KMD,1.480802,2018.09,1.334379,46
NXS,1.480697,2018.06,1.363114,123
ENJ,1.480270,2018.01,0.204128,34
PIVX,1.479510,2017.11,1.508604,58
NXT,1.477641,2018.06,2.489987,118
RDD,1.476311,2018.07,1.868697,98
LTC,1.474083,2016.04,1.505505,3
DGB,1.472716,2018.12,2.392978,39
ZRX,1.469916,2019.02,1.819681,39
KIN,1.468599,2018.06,1.816403,87
SNT,1.468289,2017.07,1.948684,30
DCR,1.468125,2019.02,1.673121,32
WAN,1.462081,2018.09,1.295559,87
CVC,1.457856,2018.02,3.703387,102
STORJ,1.457140,2018.02,3.072380,85
REP,1.456290,2018.10,2.223474,33
LINK,1.452245,2019.02,1.107711,34
LTC,1.451490,2015.12,1.790837,3
FUN,1.450114,2018.07,1.728078,113
XEM,1.447740,2017.04,0.793626,10
KMD,1.447620,2018.11,1.245895,48
KNC,1.445655,2017.12,1.281350,66
BCD,1.442449,2019.01,1.546966,47
DRGN,1.440469,2018.04,3.586772,121
HC,1.439676,2018.09,2.088481,73
STORM,1.438692,2018.06,2.739864,137
ZIL,1.432603,2018.12,2.809200,34
ZIL,1.432562,2019.03,1.517010,35
SNT,1.431800,2017.09,1.891570,37
RDN,1.430507,2018.03,1.573468,127
NXS,1.429535,2017.09,0.456543,70
ZRX,1.429008,2019.03,1.469916,39
XZC,1.428514,2018.06,2.043741,81
VERI,1.421691,2017.10,1.972509,64
SRN,1.419866,2018.05,0.523999,142
CND,1.417805,2018.01,0.312636,101
ENJ,1.417506,2018.03,1.285860,34
ARDR,1.415392,2018.08,1.662985,63
LSK,1.415248,2019.03,1.292626,33
XRP,1.412962,2014.10,1.345435,1
CMT,1.412655,2018.07,2.287817,118
DGD,1.412306,2017.08,1.530900,50
FCT,1.408407,2018.06,2.513412,66
NXT,1.407631,2017.07,0.697948,51
LTC,1.407614,2014.10,1.526701,2
HOT,1.406706,2018.11,1.313155,35
THETA,1.406626,2019.03,0.406561,49
DGB,1.406139,2017.10,1.921565,28
FUN,1.400049,2018.04,3.043408,104
XRP,1.399497,2015.12,1.709574,2
ARDR,1.398879,2017.09,1.491097,41
NANO,1.396937,2018.12,2.600207,44
REP,1.396881,2019.03,1.615692,36
LRC,1.396064,2018.01,0.734789,61
HT,1.395906,2018.08,1.933638,42
PAX,1.391761,2019.01,1.678655,53
BAT,1.388161,2019.02,1.660025,27
VTC,1.387844,2017.11,0.395817,87
PPT,1.387555,2018.11,1.177379,65
IOST,1.381498,2018.09,1.700068,51
SAN,1.381411,2018.03,1.132730,96
MONA,1.376267,2018.07,1.998302,103
VTC,1.371466,2018.02,3.143532,105
ARDR,1.365672,2017.06,0.469342,30
LTC,1.363315,2016.02,1.536584,3
NXS,1.363114,2018.05,0.842893,121
TRX,1.362822,2017.12,1.514868,9
ELF,1.360655,2018.08,1.905700,80
RLC,1.360026,2018.02,1.648816,93
