name,value,year,lastValue,rank
DASH,26.367132,2017.09,13.654196,12
XMR,26.175652,2018.06,39.925288,12
EOS,26.168999,2019.01,25.822342,5
DASH,26.054142,2018.06,38.727248,14
TRX,25.989440,2018.07,40.227456,10
EOS,25.822342,2018.12,48.534501,5
LSK,25.594522,2018.01,8.901059,28
LSK,25.196442,2018.02,25.594522,28
USDT,24.909196,2018.06,23.112645,9
DASH,24.889064,2018.04,47.784265,14
MIOTA,24.682646,2018.08,32.340113,13
USDT,24.187357,2018.08,27.040515,9
XEM,23.731650,2018.06,37.855890,19
TRX,23.508266,2018.04,34.811367,10
DASH,23.439462,2017.10,26.367132,14
BCH,23.394320,2019.03,21.435956,6
NEO,23.386740,2018.07,36.896730,17
USDT,23.112645,2018.05,22.874381,9
ETC,22.975018,2018.02,34.509581,17
XRP,22.943476,2017.04,2.240991,3
USDT,22.874381,2018.04,22.165422,9
XLM,22.867187,2019.01,30.704868,8
NEO,22.795240,2017.12,15.926755,16
XMR,22.745057,2018.07,26.175652,12
XEM,22.708980,2017.12,15.019830,18
QTUM,22.349429,2018.02,44.795593,25
USDT,22.165422,2018.03,21.966256,9
EOS,22.032592,2019.02,26.168999,5
LTC,22.030098,2017.08,21.537767,4
NANO,22.000758,2018.02,44.907738,39
ETC,21.993174,2018.05,14.257891,18
USDT,21.966256,2018.02,13.747935,9
NANO,21.579694,2018.03,22.000758,38
LTC,21.537767,2017.07,14.873663,4
BCH,21.435956,2019.02,30.147327,6
ADA,21.396393,2018.10,27.076158,11
XVG,20.900707,2018.01,0.880408,42
XEM,20.829690,2017.10,26.629560,17
LTC,20.738728,2019.02,20.008597,4
TRX,20.736034,2018.08,25.989440,10
OMG,20.710046,2018.01,9.501141,26
BTS,20.660815,2018.01,3.573106,37
XEM,20.505960,2017.06,4.664619,11
USDT,20.465578,2019.03,20.263112,9
XRP,20.423069,2017.05,22.943476,3
XEM,20.421990,2018.04,35.564310,19
DASH,20.399783,2018.07,26.054142,14
DASH,20.320037,2017.11,23.439462,14
USDT,20.263112,2019.02,19.084461,9
ICX,20.219253,2018.02,24.507315,32
EOS,20.141988,2017.12,4.957109,5
LTC,20.027057,2018.12,30.282560,4
LTC,20.008597,2019.01,20.027057,4
XMR,19.974376,2018.08,22.745057,12
MIOTA,19.812269,2018.09,24.682646,13
QTUM,19.800555,2018.05,12.737213,26
XEM,19.774710,2017.08,14.337990,15
PPT,19.742129,2018.02,16.532178,53
XMR,19.728474,2018.09,19.974376,12
LSK,19.671814,2018.03,25.196442,28
MIOTA,19.332939,2017.09,7.952681,11
QTUM,19.277190,2018.03,22.349429,25
XMR,19.225959,2018.10,19.728474,12
ETC,19.103815,2017.09,13.903492,15
USDT,19.084461,2019.01,18.533989,9
OMG,18.893893,2018.03,13.522679,26
BTG,18.825028,2018.03,18.518997,24
ADA,18.818853,2018.11,21.396393,11
XMR,18.754458,2017.09,6.490387,10
NEO,18.545865,2018.08,23.386740,17
USDT,18.533989,2018.12,17.648768,9
BTG,18.518997,2018.02,46.388020,24
XEM,18.389610,2018.07,23.731650,19
ARDR,18.372300,2018.01,4.307076,53
NEO,18.370500,2017.10,15.860900,15
USDT,17.648768,2018.11,28.056949,9
DASH,17.620716,2018.09,17.454996,14
OMG,17.595197,2018.05,8.931438,27
XMR,17.494915,2018.11,19.225959,12
DASH,17.454996,2018.08,20.399783,14
TRX,17.408040,2019.02,13.475099,10
ZEC,17.342054,2018.01,9.056361,20
ETC,17.095477,2018.07,16.137627,18
ETH,17.010119,2017.03,9.577318,2
ICX,16.939552,2018.05,8.207507,35
TRX,16.812844,2018.09,20.736034,10
BNB,16.757169,2019.03,8.902380,7
