name,value,year,lastValue,rank
ETH,9.230707,2017.03,8.981244,2
ICX,9.228902,2018.05,8.914211,35
TRX,9.225641,2018.09,9.316726,10
BNB,9.224201,2019.03,8.949506,7
BNB,9.223779,2018.06,9.215702,7
ETC,9.222293,2017.07,9.205011,12
XLM,9.221791,2017.12,8.660820,8
BSV,9.221322,2019.01,9.244100,12
BNB,9.220540,2018.07,9.223779,7
PPT,9.218330,2018.01,8.716066,50
STEEM,9.217929,2018.01,8.470830,34
BNB,9.215702,2018.05,9.166520,7
XLM,9.210232,2019.03,9.202116,8
ETC,9.207840,2018.06,9.342288,18
ETC,9.205011,2017.06,8.778758,10
MIOTA,9.203940,2017.10,9.286298,13
NEO,9.202127,2017.11,9.264121,15
XLM,9.202116,2019.02,9.359213,8
STRAT,9.200536,2018.01,8.765701,46
NEO,9.200328,2017.09,8.607919,14
MIOTA,9.193183,2018.10,9.296934,13
ETC,9.190704,2018.08,9.232881,18
TRX,9.184551,2019.03,9.240750,10
DASH,9.182823,2018.10,9.246024,14
TRX,9.176950,2018.11,9.162130,10
XEM,9.176665,2017.11,9.318683,17
LSK,9.175301,2018.05,8.908387,30
LTC,9.172418,2017.06,8.908085,4
BNB,9.166520,2018.04,9.005351,7
TRX,9.162130,2018.10,9.225641,10
XEM,9.156488,2017.07,9.311880,13
ICX,9.156288,2018.03,9.305765,32
NEO,9.155056,2018.09,9.268247,17
ETC,9.154055,2018.04,9.489102,18
ETC,9.143124,2017.08,9.222293,14
ETC,9.142832,2018.09,9.190704,18
XMR,9.142482,2017.10,9.273105,12
XEM,9.140170,2018.08,9.264573,19
USDT,9.138237,2018.01,8.910483,9
DASH,9.135266,2017.08,9.108414,12
BNB,9.131642,2018.08,9.220540,7
OMG,9.131063,2018.02,9.316181,26
TRX,9.129532,2019.01,8.994694,10
MIOTA,9.128004,2018.11,9.193183,13
WAVES,9.125475,2018.01,8.786134,21
ZEC,9.119482,2018.03,9.088182,20
QTUM,9.115469,2018.06,9.296677,26
DASH,9.113849,2018.11,9.182823,14
BTG,9.109748,2018.05,8.861222,25
DASH,9.108414,2017.07,9.027587,10
XMR,9.107788,2017.11,9.142482,12
QTUM,9.105074,2018.04,9.285044,26
BNB,9.097657,2018.11,9.085054,7
ZEC,9.088182,2018.02,9.239101,20
BNB,9.085054,2018.10,9.033116,7
XVG,9.083844,2018.05,8.849516,49
NEO,9.080071,2018.10,9.155056,17
ETC,9.077385,2017.10,9.281120,16
BSV,9.072250,2019.03,9.063408,12
OMG,9.071465,2018.06,9.245394,27
